codigo,municipio_nome,uf,vab_agro,vab_industria,vab_servicos,pib_per_capita,municipio_limpo,chave_merge
2103554,Conceição do Lago-Açu,MA,30247081.0,3816178.0,26244278.0,888878.0,CONCEICAO DO LAGO-ACU,CONCEICAO DO LAGO-ACU_MA
2103604,Coroatá,MA,3968492.0,30128161.0,187465854.0,811059.0,COROATA,COROATA_MA
2103703,Cururupu,MA,37781572.0,7184457.0,81211884.0,812481.0,CURURUPU,CURURUPU_MA
2103752,Davinópolis,MA,14111729.0,27285328.0,62203485.0,1471738.0,DAVINOPOLIS,DAVINOPOLIS_MA
2103802,Dom Pedro,MA,18836169.0,22401276.0,112858138.0,1122367.0,DOM PEDRO,DOM PEDRO_MA
2103901,Duque Bacelar,MA,11938525.0,2987019.0,19927864.0,758922.0,DUQUE BACELAR,DUQUE BACELAR_MA
2104008,Esperantinópolis,MA,16414762.0,8142118.0,54293727.0,936765.0,ESPERANTINOPOLIS,ESPERANTINOPOLIS_MA
2104057,Estreito,MA,78194603.0,618688433.0,225955835.0,2633178.0,ESTREITO,ESTREITO_MA
2104073,Feira Nova do Maranhão,MA,52147483.0,2545916.0,22593554.0,1387302.0,FEIRA NOVA DO MARANHAO,FEIRA NOVA DO MARANHAO_MA
2104081,Fernando Falcão,MA,40675324.0,2897246.0,1510476.0,951019.0,FERNANDO FALCAO,FERNANDO FALCAO_MA
2104099,Formosa da Serra Negra,MA,62397409.0,4325653.0,47936793.0,1040662.0,FORMOSA DA SERRA NEGRA,FORMOSA DA SERRA NEGRA_MA
2104107,Fortaleza dos Nogueiras,MA,186548841.0,1234098.0,79205269.0,2738074.0,FORTALEZA DOS NOGUEIRAS,FORTALEZA DOS NOGUEIRAS_MA
2104206,Fortuna,MA,29988359.0,5755221.0,36555497.0,804496.0,FORTUNA,FORTUNA_MA
2104305,Godofredo Viana,MA,10338847.0,2171526898.0,377203927.0,2196537.0,GODOFREDO VIANA,GODOFREDO VIANA_MA
2104404,Gonçalves Dias,MA,21606652.0,13370036.0,39726629.0,835855.0,GONCALVES DIAS,GONCALVES DIAS_MA
2104503,Governador Archer,MA,16152382.0,3255656.0,22222563.0,840764.0,GOVERNADOR ARCHER,GOVERNADOR ARCHER_MA
2104552,Governador Edison Lobão,MA,19779408.0,121492387.0,98742983.0,2001002.0,GOVERNADOR EDISON LOBAO,GOVERNADOR EDISON LOBAO_MA
2104602,Governador Eugênio Barros,MA,27073409.0,3295653.0,26968641.0,805452.0,GOVERNADOR EUGENIO BARROS,GOVERNADOR EUGENIO BARROS_MA
2104628,Governador Luiz Rocha,MA,16163457.0,2455969.0,16658038.0,902258.0,GOVERNADOR LUIZ ROCHA,GOVERNADOR LUIZ ROCHA_MA
2104651,Governador Newton Bello,MA,23343215.0,2316642.0,13819374.0,831661.0,GOVERNADOR NEWTON BELLO,GOVERNADOR NEWTON BELLO_MA
2104677,Governador Nunes Freire,MA,28836311.0,20639941.0,865253.0,1011575.0,GOVERNADOR NUNES FREIRE,GOVERNADOR NUNES FREIRE_MA
2104701,Graça Aranha,MA,8968018.0,2261918.0,1332817.0,864932.0,GRACA ARANHA,GRACA ARANHA_MA
2104800,Grajaú,MA,187242716.0,214462839.0,39323483.0,1626397.0,GRAJAU,GRAJAU_MA
2104909,Guimarães,MA,17898174.0,3673675.0,19553623.0,780485.0,GUIMARAES,GUIMARAES_MA
2105005,Humberto de Campos,MA,14571342.0,4604476.0,42322256.0,632614.0,HUMBERTO DE CAMPOS,HUMBERTO DE CAMPOS_MA
2105104,Icatu,MA,1664077.0,5153027.0,37633108.0,652455.0,ICATU,ICATU_MA
2105153,Igarapé do Meio,MA,26477149.0,15766767.0,67763573.0,2561525.0,IGARAPE DO MEIO,IGARAPE DO MEIO_MA
2105203,Igarapé Grande,MA,14200108.0,7720083.0,35380189.0,1027925.0,IGARAPE GRANDE,IGARAPE GRANDE_MA
2105302,Imperatriz,MA,55439807.0,1213066672.0,4091455355.0,2959037.0,IMPERATRIZ,IMPERATRIZ_MA
2105351,Itaipava do Grajaú,MA,16933802.0,2626973.0,21801104.0,663973.0,ITAIPAVA DO GRAJAU,ITAIPAVA DO GRAJAU_MA
2105401,Itapecuru Mirim,MA,27885074.0,100510082.0,292795123.0,1116274.0,ITAPECURU MIRIM,ITAPECURU MIRIM_MA
2105427,Itinga do Maranhão,MA,220743528.0,17199389.0,119613178.0,1871991.0,ITINGA DO MARANHAO,ITINGA DO MARANHAO_MA
2105450,Jatobá,MA,17338498.0,2269599.0,12496408.0,723326.0,JATOBA,JATOBA_MA
2105476,Jenipapo dos Vieiras,MA,33490634.0,2735649.0,18154983.0,73429.0,JENIPAPO DOS VIEIRAS,JENIPAPO DOS VIEIRAS_MA
2105500,João Lisboa,MA,44485539.0,24707399.0,77195921.0,114293.0,JOAO LISBOA,JOAO LISBOA_MA
2105609,Joselândia,MA,1313689.0,11359126.0,29452064.0,718161.0,JOSELANDIA,JOSELANDIA_MA
2105658,Junco do Maranhão,MA,19991081.0,1365206.0,13848844.0,1423641.0,JUNCO DO MARANHAO,JUNCO DO MARANHAO_MA
2105708,Lago da Pedra,MA,74292841.0,31691977.0,213760662.0,1080092.0,LAGO DA PEDRA,LAGO DA PEDRA_MA
2105807,Lago do Junco,MA,9915577.0,435322.0,18818462.0,79484.0,LAGO DO JUNCO,LAGO DO JUNCO_MA
2105906,Lago Verde,MA,28546758.0,3640925.0,28599729.0,829209.0,LAGO VERDE,LAGO VERDE_MA
2105922,Lagoa do Mato,MA,24542527.0,2796717.0,20835535.0,859986.0,LAGOA DO MATO,LAGOA DO MATO_MA
2105948,Lago dos Rodrigues,MA,14331889.0,4199843.0,25894876.0,949924.0,LAGO DOS RODRIGUES,LAGO DOS RODRIGUES_MA
2105963,Lagoa Grande do Maranhão,MA,20493354.0,279152.0,25498207.0,888087.0,LAGOA GRANDE DO MARANHAO,LAGOA GRANDE DO MARANHAO_MA
2105989,Lajeado Novo,MA,31152696.0,2667028.0,25636242.0,1325845.0,LAJEADO NOVO,LAJEADO NOVO_MA
2106003,Lima Campos,MA,8084333.0,13176081.0,60966531.0,2298744.0,LIMA CAMPOS,LIMA CAMPOS_MA
2106102,Loreto,MA,273395977.0,12931885.0,65267504.0,3367805.0,LORETO,LORETO_MA
2106201,Luís Domingues,MA,7881062.0,1965367.0,14778738.0,817237.0,LUIS DOMINGUES,LUIS DOMINGUES_MA
2106300,Magalhães de Almeida,MA,24588867.0,5144162.0,32864184.0,696866.0,MAGALHAES DE ALMEIDA,MAGALHAES DE ALMEIDA_MA
2106326,Maracaçumé,MA,28032993.0,18365059.0,69895103.0,957947.0,MARACACUME,MARACACUME_MA
2106359,Marajá do Sena,MA,34659475.0,1909142.0,13840983.0,1170609.0,MARAJA DO SENA,MARAJA DO SENA_MA
2106375,Maranhãozinho,MA,27163043.0,3809851.0,23614365.0,721681.0,MARANHAOZINHO,MARANHAOZINHO_MA
2106409,Mata Roma,MA,24299021.0,18689243.0,43642907.0,1046585.0,MATA ROMA,MATA ROMA_MA
2106508,Matinha,MA,31639782.0,9231969.0,51190093.0,83398.0,MATINHA,MATINHA_MA
2106607,Matões,MA,45274834.0,7908357.0,56385204.0,751773.0,MATOES,MATOES_MA
2106631,Matões do Norte,MA,12827033.0,2971559.0,14372431.0,573542.0,MATOES DO NORTE,MATOES DO NORTE_MA
2106672,Milagres do Maranhão,MA,17650739.0,1676982.0,10175996.0,756777.0,MILAGRES DO MARANHAO,MILAGRES DO MARANHAO_MA
2106706,Mirador,MA,122466798.0,8025022.0,59779428.0,1320079.0,MIRADOR,MIRADOR_MA
2106755,Miranda do Norte,MA,15485583.0,508599106.0,79800554.0,2707943.0,MIRANDA DO NORTE,MIRANDA DO NORTE_MA
2106805,Mirinzal,MA,6055318.0,4024754.0,38594941.0,744076.0,MIRINZAL,MIRINZAL_MA
2106904,Monção,MA,57501947.0,8047588.0,47672814.0,760255.0,MONCAO,MONCAO_MA
2107001,Montes Altos,MA,27936585.0,3355784.0,17207751.0,954184.0,MONTES ALTOS,MONTES ALTOS_MA
2107100,Morros,MA,6623986.0,5156684.0,46536949.0,760601.0,MORROS,MORROS_MA
2107209,Nina Rodrigues,MA,4937577.0,3814126.0,16682773.0,597011.0,NINA RODRIGUES,NINA RODRIGUES_MA
2107258,Nova Colinas,MA,40763121.0,2532357.0,13906728.0,1580308.0,NOVA COLINAS,NOVA COLINAS_MA
2107308,Nova Iorque,MA,14167192.0,1712158.0,10515982.0,1088548.0,NOVA IORQUE,NOVA IORQUE_MA
2107357,Nova Olinda do Maranhão,MA,4147992.0,4443541.0,3719348.0,862739.0,NOVA OLINDA DO MARANHAO,NOVA OLINDA DO MARANHAO_MA
2107407,Olho d'Água das Cunhãs,MA,34631225.0,5317393.0,49642516.0,960249.0,OLHO D'AGUA DAS CUNHAS,OLHO D'AGUA DAS CUNHAS_MA
2107456,Olinda Nova do Maranhão,MA,12071083.0,2985827.0,27446828.0,716744.0,OLINDA NOVA DO MARANHAO,OLINDA NOVA DO MARANHAO_MA
2107506,Paço do Lumiar,MA,2365221.0,136977452.0,509019482.0,99018.0,PACO DO LUMIAR,PACO DO LUMIAR_MA
2107605,Palmeirândia,MA,19361868.0,4487969.0,2943277.0,701105.0,PALMEIRANDIA,PALMEIRANDIA_MA
2107704,Paraibano,MA,29921929.0,7571038.0,55327533.0,849995.0,PARAIBANO,PARAIBANO_MA
2107803,Parnarama,MA,85303733.0,14276245.0,68766134.0,919857.0,PARNARAMA,PARNARAMA_MA
2107902,Passagem Franca,MA,52083437.0,6472432.0,55921836.0,1039254.0,PASSAGEM FRANCA,PASSAGEM FRANCA_MA
2108009,Pastos Bons,MA,77684689.0,51738276.0,70365339.0,1571617.0,PASTOS BONS,PASTOS BONS_MA
2108058,Paulino Neves,MA,8245554.0,3415031.0,28035167.0,726148.0,PAULINO NEVES,PAULINO NEVES_MA
2108108,Paulo Ramos,MA,30695153.0,6195888.0,56079584.0,920445.0,PAULO RAMOS,PAULO RAMOS_MA
2108207,Pedreiras,MA,20048224.0,189372835.0,357599811.0,2011749.0,PEDREIRAS,PEDREIRAS_MA
2108256,Pedro do Rosário,MA,17744497.0,397667.0,3089665.0,617617.0,PEDRO DO ROSARIO,PEDRO DO ROSARIO_MA
2108306,Penalva,MA,28956511.0,12351207.0,58626029.0,650823.0,PENALVA,PENALVA_MA
2108405,Peri Mirim,MA,9926032.0,2887181.0,22651237.0,667565.0,PERI MIRIM,PERI MIRIM_MA
2108454,Peritoró,MA,17016986.0,7136206.0,86200127.0,979292.0,PERITORO,PERITORO_MA
2108504,Pindaré-Mirim,MA,2368625.0,19492611.0,9222199.0,892498.0,PINDARE-MIRIM,PINDARE-MIRIM_MA
2108603,Pinheiro,MA,6175466.0,67497338.0,484875028.0,1235662.0,PINHEIRO,PINHEIRO_MA
2108702,Pio XII,MA,22774263.0,9138778.0,57198141.0,899347.0,PIO XII,PIO XII_MA
2108801,Pirapemas,MA,11326651.0,4388786.0,2972219.0,695037.0,PIRAPEMAS,PIRAPEMAS_MA
2108900,Poção de Pedras,MA,30666101.0,4367658.0,46813134.0,941493.0,POCAO DE PEDRAS,POCAO DE PEDRAS_MA
2109007,Porto Franco,MA,5760221.0,403828846.0,307425899.0,422358.0,PORTO FRANCO,PORTO FRANCO_MA
2109056,Porto Rico do Maranhão,MA,8347574.0,1649647.0,9027828.0,772502.0,PORTO RICO DO MARANHAO,PORTO RICO DO MARANHAO_MA
2109106,Presidente Dutra,MA,36345353.0,33511242.0,405614114.0,1565762.0,PRESIDENTE DUTRA,PRESIDENTE DUTRA_MA
2109205,Presidente Juscelino,MA,17923837.0,2359215.0,13179495.0,652901.0,PRESIDENTE JUSCELINO,PRESIDENTE JUSCELINO_MA
2109239,Presidente Médici,MA,15295464.0,1599981.0,1250763.0,851803.0,PRESIDENTE MEDICI,PRESIDENTE MEDICI_MA
2109270,Presidente Sarney,MA,34967364.0,4935708.0,28532662.0,858449.0,PRESIDENTE SARNEY,PRESIDENTE SARNEY_MA
2109304,Presidente Vargas,MA,5040965.0,2032232.0,14779297.0,672371.0,PRESIDENTE VARGAS,PRESIDENTE VARGAS_MA
2109403,Primeira Cruz,MA,10859054.0,298547.0,13731915.0,573067.0,PRIMEIRA CRUZ,PRIMEIRA CRUZ_MA
2109452,Raposa,MA,20140209.0,37207063.0,90762605.0,905949.0,RAPOSA,RAPOSA_MA
2109502,Riachão,MA,415921508.0,21628119.0,119833118.0,3318204.0,RIACHAO,RIACHAO_MA
2109551,Ribamar Fiquene,MA,47432564.0,15804877.0,22553677.0,1580258.0,RIBAMAR FIQUENE,RIBAMAR FIQUENE_MA
2109601,Rosário,MA,119624.0,52740822.0,174361547.0,1024851.0,ROSARIO,ROSARIO_MA
2109700,Sambaíba,MA,344738761.0,14032595.0,74527125.0,8348626.0,SAMBAIBA,SAMBAIBA_MA
2109759,Santa Filomena do Maranhão,MA,11987962.0,1797371.0,12528605.0,764188.0,SANTA FILOMENA DO MARANHAO,SANTA FILOMENA DO MARANHAO_MA
2109809,Santa Helena,MA,37594812.0,9879181.0,108527439.0,835767.0,SANTA HELENA,SANTA HELENA_MA
2109908,Santa Inês,MA,3678308.0,67375119.0,801336756.0,1630137.0,SANTA INES,SANTA INES_MA
2110005,Santa Luzia,MA,179715445.0,21298055.0,201543177.0,1016921.0,SANTA LUZIA,SANTA LUZIA_MA
2110039,Santa Luzia do Paruá,MA,49971597.0,8065719.0,86660381.0,993967.0,SANTA LUZIA DO PARUA,SANTA LUZIA DO PARUA_MA
2110104,Santa Quitéria do Maranhão,MA,22557066.0,7922759.0,63977471.0,84394.0,SANTA QUITERIA DO MARANHAO,SANTA QUITERIA DO MARANHAO_MA
2110203,Santa Rita,MA,13126088.0,29883236.0,127690813.0,915601.0,SANTA RITA,SANTA RITA_MA
2110237,Santana do Maranhão,MA,5895314.0,3067918.0,15494939.0,540647.0,SANTANA DO MARANHAO,SANTANA DO MARANHAO_MA
2110278,Santo Amaro do Maranhão,MA,966673.0,2449618.0,20303149.0,59148.0,SANTO AMARO DO MARANHAO,SANTO AMARO DO MARANHAO_MA
2110302,Santo Antônio dos Lopes,MA,16895743.0,2749056813.0,85934592.0,21049425.0,SANTO ANTONIO DOS LOPES,SANTO ANTONIO DOS LOPES_MA
2110401,São Benedito do Rio Preto,MA,7464627.0,5767729.0,37676155.0,764222.0,SAO BENEDITO DO RIO PRETO,SAO BENEDITO DO RIO PRETO_MA
2110500,São Bento,MA,13872273.0,12098855.0,97420529.0,678772.0,SAO BENTO,SAO BENTO_MA
2110609,São Bernardo,MA,42639039.0,1399243.0,84779677.0,975461.0,SAO BERNARDO,SAO BERNARDO_MA
2110658,São Domingos do Azeitão,MA,147738663.0,8445417.0,1018239.0,4303467.0,SAO DOMINGOS DO AZEITAO,SAO DOMINGOS DO AZEITAO_MA
2110708,São Domingos do Maranhão,MA,50277293.0,1625296.0,132604641.0,1034911.0,SAO DOMINGOS DO MARANHAO,SAO DOMINGOS DO MARANHAO_MA
2110807,São Félix de Balsas,MA,45017785.0,3138991.0,13130042.0,1897756.0,SAO FELIX DE BALSAS,SAO FELIX DE BALSAS_MA
2110856,São Francisco do Brejão,MA,37260433.0,5645818.0,23809842.0,1003583.0,SAO FRANCISCO DO BREJAO,SAO FRANCISCO DO BREJAO_MA
2110906,São Francisco do Maranhão,MA,20306691.0,3571634.0,19827738.0,809532.0,SAO FRANCISCO DO MARANHAO,SAO FRANCISCO DO MARANHAO_MA
2111003,São João Batista,MA,18438174.0,354726.0,32344108.0,65391.0,SAO JOAO BATISTA,SAO JOAO BATISTA_MA
2111029,São João do Carú,MA,22002564.0,2756677.0,24300269.0,780097.0,SAO JOAO DO CARU,SAO JOAO DO CARU_MA
2111052,São João do Paraíso,MA,57101575.0,360622.0,35778999.0,1351454.0,SAO JOAO DO PARAISO,SAO JOAO DO PARAISO_MA
2111078,São João do Soter,MA,32775638.0,4584127.0,27575201.0,83410.0,SAO JOAO DO SOTER,SAO JOAO DO SOTER_MA
2111102,São João dos Patos,MA,52576054.0,22323977.0,137173158.0,1308253.0,SAO JOAO DOS PATOS,SAO JOAO DOS PATOS_MA
2111201,São José de Ribamar,MA,25860565.0,226020353.0,1151100449.0,127186.0,SAO JOSE DE RIBAMAR,SAO JOSE DE RIBAMAR_MA
2111250,São José dos Basílios,MA,11361017.0,2206217.0,15346443.0,810838.0,SAO JOSE DOS BASILIOS,SAO JOSE DOS BASILIOS_MA
2111300,São Luís,MA,25577566.0,7326896666.0,17693692263.0,3273831.0,SAO LUIS,SAO LUIS_MA
2111409,São Luís Gonzaga do Maranhão,MA,44452956.0,4629346.0,34030707.0,914237.0,SAO LUIS GONZAGA DO MARANHAO,SAO LUIS GONZAGA DO MARANHAO_MA
2111508,São Mateus do Maranhão,MA,914782.0,16992865.0,141037172.0,102810.0,SAO MATEUS DO MARANHAO,SAO MATEUS DO MARANHAO_MA
2111532,São Pedro da Água Branca,MA,21583557.0,4946488.0,31283673.0,998536.0,SAO PEDRO DA AGUA BRANCA,SAO PEDRO DA AGUA BRANCA_MA
2111573,São Pedro dos Crentes,MA,36719849.0,1990614.0,17914259.0,1777458.0,SAO PEDRO DOS CRENTES,SAO PEDRO DOS CRENTES_MA
2111607,São Raimundo das Mangabeiras,MA,416216491.0,26705739.0,154099308.0,3874388.0,SAO RAIMUNDO DAS MANGABEIRAS,SAO RAIMUNDO DAS MANGABEIRAS_MA
2111631,São Raimundo do Doca Bezerra,MA,5986464.0,1324743.0,9728938.0,874198.0,SAO RAIMUNDO DO DOCA BEZERRA,SAO RAIMUNDO DO DOCA BEZERRA_MA
2111672,São Roberto,MA,5888101.0,1174544.0,8582665.0,667526.0,SAO ROBERTO,SAO ROBERTO_MA
2111706,São Vicente Ferrer,MA,21869077.0,4668323.0,33499412.0,649171.0,SAO VICENTE FERRER,SAO VICENTE FERRER_MA
2111722,Satubinha,MA,14337914.0,225672.0,16549304.0,652064.0,SATUBINHA,SATUBINHA_MA
2111748,Senador Alexandre Costa,MA,18956546.0,2765281.0,26585987.0,902348.0,SENADOR ALEXANDRE COSTA,SENADOR ALEXANDRE COSTA_MA
2111763,Senador La Rocque,MA,48776166.0,7333942.0,49209117.0,1338456.0,SENADOR LA ROCQUE,SENADOR LA ROCQUE_MA
2111789,Serrano do Maranhão,MA,7780197.0,1879099.0,13379199.0,700389.0,SERRANO DO MARANHAO,SERRANO DO MARANHAO_MA
2111805,Sítio Novo,MA,7718624.0,506511.0,46364263.0,1214557.0,SITIO NOVO,SITIO NOVO_MA
2111904,Sucupira do Norte,MA,46666459.0,4014067.0,26469175.0,1187253.0,SUCUPIRA DO NORTE,SUCUPIRA DO NORTE_MA
2111953,Sucupira do Riachão,MA,10130893.0,1985976.0,10086243.0,843276.0,SUCUPIRA DO RIACHAO,SUCUPIRA DO RIACHAO_MA
2112001,Tasso Fragoso,MA,1863065762.0,67992454.0,314485988.0,27209238.0,TASSO FRAGOSO,TASSO FRAGOSO_MA
2112100,Timbiras,MA,12638355.0,7812182.0,51992823.0,671445.0,TIMBIRAS,TIMBIRAS_MA
2112209,Timon,MA,26447729.0,284087408.0,1054876376.0,1354606.0,TIMON,TIMON_MA
2112233,Trizidela do Vale,MA,14646066.0,273241389.0,116560788.0,2364667.0,TRIZIDELA DO VALE,TRIZIDELA DO VALE_MA
2112274,Tufilândia,MA,9383766.0,1584243.0,10969084.0,1023334.0,TUFILANDIA,TUFILANDIA_MA
2112308,Tuntum,MA,77064536.0,133135.0,95759584.0,864524.0,TUNTUM,TUNTUM_MA
2112407,Turiaçu,MA,94771869.0,7602047.0,53329717.0,826327.0,TURIACU,TURIACU_MA
2112456,Turilândia,MA,67424911.0,5469072.0,37828698.0,854269.0,TURILANDIA,TURILANDIA_MA
2112506,Tutóia,MA,33873516.0,2910716.0,192784005.0,911368.0,TUTOIA,TUTOIA_MA
2112605,Urbano Santos,MA,12060977.0,8504496.0,78477299.0,732399.0,URBANO SANTOS,URBANO SANTOS_MA
2112704,Vargem Grande,MA,21239861.0,1663343.0,131851122.0,749784.0,VARGEM GRANDE,VARGEM GRANDE_MA
2112803,Viana,MA,79948406.0,1581557.0,176380634.0,949273.0,VIANA,VIANA_MA
2112852,Vila Nova dos Martírios,MA,60514387.0,4685148.0,29054068.0,1137058.0,VILA NOVA DOS MARTIRIOS,VILA NOVA DOS MARTIRIOS_MA
2112902,Vitória do Mearim,MA,42125548.0,12979403.0,104515347.0,965417.0,VITORIA DO MEARIM,VITORIA DO MEARIM_MA
2113009,Vitorino Freire,MA,53985271.0,9409682.0,109801316.0,1032708.0,VITORINO FREIRE,VITORINO FREIRE_MA
2114007,Zé Doca,MA,66241989.0,24072906.0,211272889.0,108655.0,ZE DOCA,ZE DOCA_MA
2200053,Acauã,PI,16418648.0,2482409.0,14358629.0,1034175.0,ACAUA,ACAUA_PI
2200103,Agricolândia,PI,7406218.0,3185921.0,9090615.0,922962.0,AGRICOLANDIA,AGRICOLANDIA_PI
2200202,Água Branca,PI,5365341.0,18155182.0,106537977.0,139245.0,AGUA BRANCA,AGUA BRANCA_PI
2200251,Alagoinha do Piauí,PI,12193652.0,2631576.0,11886461.0,852328.0,ALAGOINHA DO PIAUI,ALAGOINHA DO PIAUI_PI
2200277,Alegrete do Piauí,PI,7211957.0,1889813.0,11232302.0,979141.0,ALEGRETE DO PIAUI,ALEGRETE DO PIAUI_PI
2200301,Alto Longá,PI,20280394.0,5069754.0,27746637.0,911268.0,ALTO LONGA,ALTO LONGA_PI
2200400,Altos,PI,1442098.0,56925681.0,201070857.0,132283.0,ALTOS,ALTOS_PI
2200459,Alvorada do Gurguéia,PI,22668039.0,3198457.0,20090708.0,1501643.0,ALVORADA DO GURGUEIA,ALVORADA DO GURGUEIA_PI
2200509,Amarante,PI,18989055.0,1811584.0,53064666.0,1093722.0,AMARANTE,AMARANTE_PI
2200608,Angical do Piauí,PI,6252324.0,3422879.0,21198007.0,98465.0,ANGICAL DO PIAUI,ANGICAL DO PIAUI_PI
2200707,Anísio de Abreu,PI,10792146.0,5007608.0,26246336.0,986113.0,ANISIO DE ABREU,ANISIO DE ABREU_PI
2200806,Antônio Almeida,PI,51789271.0,40425711.0,21057617.0,441440.0,ANTONIO ALMEIDA,ANTONIO ALMEIDA_PI
2200905,Aroazes,PI,7351555.0,2745828.0,13324248.0,984789.0,AROAZES,AROAZES_PI
2200954,Aroeiras do Itaim,PI,3727706.0,962914.0,3818643.0,965504.0,AROEIRAS DO ITAIM,AROEIRAS DO ITAIM_PI
2201002,Arraial,PI,4354071.0,2198371.0,11474293.0,1038026.0,ARRAIAL,ARRAIAL_PI
2201051,Assunção do Piauí,PI,8897654.0,2049297.0,1063516.0,815668.0,ASSUNCAO DO PIAUI,ASSUNCAO DO PIAUI_PI
2201101,Avelino Lopes,PI,12298401.0,4496105.0,19931069.0,859095.0,AVELINO LOPES,AVELINO LOPES_PI
2201150,Baixa Grande do Ribeiro,PI,1245821238.0,76751507.0,239642893.0,15051531.0,BAIXA GRANDE DO RIBEIRO,BAIXA GRANDE DO RIBEIRO_PI
2201176,Barra D'Alcântara,PI,2444477.0,1816684.0,9266114.0,985665.0,BARRA D'ALCANTARA,BARRA D'ALCANTARA_PI
2201200,Barras,PI,3952467.0,28128182.0,154536442.0,1052352.0,BARRAS,BARRAS_PI
2201309,Barreiras do Piauí,PI,110123121.0,6478632.0,17915814.0,4862097.0,BARREIRAS DO PIAUI,BARREIRAS DO PIAUI_PI
2201408,Barro Duro,PI,1783616.0,9869789.0,20265268.0,1284418.0,BARRO DURO,BARRO DURO_PI
2201507,Batalha,PI,2741777.0,15695447.0,57696589.0,930602.0,BATALHA,BATALHA_PI
2201556,Bela Vista do Piauí,PI,10240355.0,1590756.0,9601893.0,115915.0,BELA VISTA DO PIAUI,BELA VISTA DO PIAUI_PI
2201572,Belém do Piauí,PI,6894821.0,3601619.0,7536023.0,1144006.0,BELEM DO PIAUI,BELEM DO PIAUI_PI
2201606,Beneditinos,PI,851997.0,4735795.0,20807548.0,876975.0,BENEDITINOS,BENEDITINOS_PI
2201705,Bertolínia,PI,6675775.0,9659667.0,17375314.0,1314795.0,BERTOLINIA,BERTOLINIA_PI
2201739,Betânia do Piauí,PI,3944678.0,1950564.0,14491407.0,1006916.0,BETANIA DO PIAUI,BETANIA DO PIAUI_PI
2201770,Boa Hora,PI,10226787.0,2000108.0,10970944.0,912774.0,BOA HORA,BOA HORA_PI
2201804,Bocaina,PI,8242148.0,2304831.0,9980322.0,1059483.0,BOCAINA,BOCAINA_PI
2201903,Bom Jesus,PI,469056491.0,90381295.0,548817965.0,5515186.0,BOM JESUS,BOM JESUS_PI
2201919,Bom Princípio do Piauí,PI,18269772.0,2757046.0,11806007.0,1237494.0,BOM PRINCIPIO DO PIAUI,BOM PRINCIPIO DO PIAUI_PI
2201929,Bonfim do Piauí,PI,5660483.0,1835732.0,11982165.0,928855.0,BONFIM DO PIAUI,BONFIM DO PIAUI_PI
2201945,Boqueirão do Piauí,PI,3454563.0,1703485.0,11385444.0,802809.0,BOQUEIRAO DO PIAUI,BOQUEIRAO DO PIAUI_PI
2201960,Brasileira,PI,6019584.0,4959159.0,13467489.0,828852.0,BRASILEIRA,BRASILEIRA_PI
2201988,Brejo do Piauí,PI,6435201.0,1970358.0,9312305.0,1150067.0,BREJO DO PIAUI,BREJO DO PIAUI_PI
2202000,Buriti dos Lopes,PI,35389248.0,13690053.0,51976168.0,1083063.0,BURITI DOS LOPES,BURITI DOS LOPES_PI
2202026,Buriti dos Montes,PI,10742103.0,2745215.0,11010357.0,841458.0,BURITI DOS MONTES,BURITI DOS MONTES_PI
2202059,Cabeceiras do Piauí,PI,8977962.0,5104063.0,16482981.0,807236.0,CABECEIRAS DO PIAUI,CABECEIRAS DO PIAUI_PI
2202075,Cajazeiras do Piauí,PI,32902.0,1153568.0,6488049.0,953217.0,CAJAZEIRAS DO PIAUI,CAJAZEIRAS DO PIAUI_PI
2202083,Cajueiro da Praia,PI,19959548.0,6154478.0,39863038.0,1497646.0,CAJUEIRO DA PRAIA,CAJUEIRO DA PRAIA_PI
2202091,Caldeirão Grande do Piauí,PI,21852829.0,118331741.0,9833701.0,3371564.0,CALDEIRAO GRANDE DO PIAUI,CALDEIRAO GRANDE DO PIAUI_PI
2202109,Campinas do Piauí,PI,11367197.0,2364873.0,10675344.0,1021647.0,CAMPINAS DO PIAUI,CAMPINAS DO PIAUI_PI
2202117,Campo Alegre do Fidalgo,PI,288344.0,649863.0,9908416.0,1007818.0,CAMPO ALEGRE DO FIDALGO,CAMPO ALEGRE DO FIDALGO_PI
2202133,Campo Grande do Piauí,PI,8081162.0,2482814.0,15999897.0,1037905.0,CAMPO GRANDE DO PIAUI,CAMPO GRANDE DO PIAUI_PI
2202174,Campo Largo do Piauí,PI,5219987.0,171677.0,942799.0,770284.0,CAMPO LARGO DO PIAUI,CAMPO LARGO DO PIAUI_PI
2202208,Campo Maior,PI,36629993.0,5285929.0,297492351.0,1504418.0,CAMPO MAIOR,CAMPO MAIOR_PI
2202251,Canavieira,PI,7747119.0,1690725.0,6582907.0,1065217.0,CANAVIEIRA,CANAVIEIRA_PI
2202307,Canto do Buriti,PI,33456663.0,15682233.0,9694749.0,1272635.0,CANTO DO BURITI,CANTO DO BURITI_PI
2202406,Capitão de Campos,PI,5260629.0,4532402.0,31959821.0,927655.0,CAPITAO DE CAMPOS,CAPITAO DE CAMPOS_PI
2202455,Capitão Gervásio Oliveira,PI,4822145.0,1313559.0,8752443.0,1058205.0,CAPITAO GERVASIO OLIVEIRA,CAPITAO GERVASIO OLIVEIRA_PI
2202505,Caracol,PI,6576276.0,36393.0,22298122.0,885506.0,CARACOL,CARACOL_PI
